GET,0.0,file259,223.399992
GET,0.0176668999993,file30943,37.699406
GET,0.0354619999998,file259,223.399992
GET,0.0562590000009,file20047,13.587308
GET,0.0739229999999,file23115,0.000512
GET,0.0904579999988,file31868,0.000248
GET,0.108235,file259,223.399992
GET,0.124664999999,file259,223.399992
GET,0.142097899999,file259,223.399992
GET,0.159771999999,file20047,13.587308
GET,0.177664999999,file259,223.399992
GET,0.195163,file31869,0.000176
GET,0.212217,file259,223.399992
GET,0.230896900001,file259,223.399992
GET,0.249529000001,file259,223.399992
GET,0.2669719,file259,223.399992
GET,0.28484,file30943,37.699406
GET,0.302538,file29809,0.000236
GET,0.319123000001,file31869,0.000176
GET,0.336329000002,file29809,0.000236
GET,0.353565000001,file21652,0.000176
GET,0.37169,file259,223.399992
GET,0.388873899999,file30943,37.699406
GET,0.406697999999,file21652,0.000176
GET,0.4337209,file259,223.399992
GET,0.457962,file30943,37.699406
GET,0.476742999999,file259,223.399992
GET,0.495283,file20047,13.587308
GET,0.512073000002,file259,223.399992
GET,0.71155,file30943,37.699406
GET,0.729499900001,file259,223.399992
GET,0.746942000002,file20047,13.587308
GET,0.764577000002,file259,223.399992
GET,0.782281,file259,223.399992
GET,0.799155000001,file259,223.399992
GET,0.816587000001,file259,223.399992
GET,0.833521,file259,223.399992
GET,0.851418999999,file259,223.399992
GET,0.867897,file31870,0.000308
GET,0.885355000002,file31870,0.000308
GET,0.902420000002,file259,223.399992
GET,0.921663000001,file30943,37.699406
GET,0.938885,file20047,13.587308
GET,0.956871999999,file30943,37.699406
GET,0.974197,file30943,37.699406
GET,0.991840999999,file259,223.399992
GET,1.010008,file20047,13.587308
GET,1.02688,file259,223.399992
GET,1.043739,file259,223.399992
GET,1.062004,file30943,37.699406
GET,1.078582,file259,223.399992
GET,1.097838,file259,223.399992
GET,1.116022,file259,223.399992
GET,1.1321679,file29811,0.000176
GET,1.14906,file259,223.399992
GET,1.167765,file259,223.399992
GET,1.184984,file29811,0.000176
GET,1.203545,file259,223.399992
GET,1.2226959,file259,223.399992
GET,1.239664,file259,223.399992
GET,1.256762,file259,223.399992
GET,1.27378,file259,223.399992
GET,1.290903,file259,223.399992
GET,1.308364,file20047,13.587308
GET,1.3260829,file30943,37.699406
GET,1.343307,file259,223.399992
GET,1.360345,file259,223.399992
GET,1.377691,file20047,13.587308
GET,1.394986,file259,223.399992
GET,1.412915,file259,223.399992
GET,1.431684,file30943,37.699406
GET,1.449118,file30943,37.699406
GET,1.467795,file31871,0.00056
GET,1.485078,file259,223.399992
GET,1.50264,file31872,0.000176
GET,1.520017,file259,223.399992
GET,1.539233,file31872,0.000176
GET,1.554678,file31871,0.00056
GET,1.571911,file259,223.399992
GET,1.590753,file23126,0.00098
GET,1.606568,file30943,37.699406
GET,1.62427,file259,223.399992
GET,1.641351,file259,223.399992
GET,1.658613,file23126,0.00098
GET,1.676723,file259,223.399992
GET,1.699137,file259,223.399992
GET,1.717851,file31873,0.000476
GET,1.7355009,file20047,13.587308
GET,1.7524739,file259,223.399992
GET,1.769604,file31873,0.000476
GET,1.787191,file259,223.399992
GET,1.804829,file20047,13.587308
GET,1.8231159,file21653,0.000176
GET,2.000587,file259,223.399992
GET,2.0045379,file21653,0.000176
GET,2.0083539,file30943,37.699406
GET,2.012392,file259,223.399992
GET,2.016596,file29823,0.000176
GET,2.030804,file30943,37.699406
GET,2.046268,file30943,37.699406
GET,2.064603,file29823,0.000176
GET,2.082998,file30943,37.699406
GET,2.097537,file20047,13.587308
GET,2.118268,file20047,13.587308
GET,2.133455,file21655,0.000176
GET,2.155465,file21655,0.000176
GET,2.1724269,file30943,37.699406
GET,2.192644,file31874,0.000749
GET,2.206542,file30943,37.699406
GET,2.225801,file31874,0.000749
GET,2.241724,file20047,13.587308
GET,2.261531,file30943,37.699406
GET,2.2760349,file20047,13.587308
GET,2.2936519,file30943,37.699406
GET,2.312781,file20785,0.000176
GET,2.327898,file20785,0.000176
GET,2.3458949,file29834,0.000176
GET,2.363982,file4,88.127592
GET,2.38157,file29834,0.000176
GET,2.3996839,file31875,0.000248
GET,2.4157389,file20047,13.587308
GET,2.433718,file30943,37.699406
GET,2.4545,file31875,0.000248
GET,2.4722999,file20047,13.587308
GET,2.488892,file31876,0.000176
GET,2.508181,file30943,37.699406
GET,2.525439,file30943,37.699406
GET,2.542889,file31876,0.000176
GET,2.560052,file21698,0.000176
GET,2.57683,file23167,0.003086
GET,2.593646,file30943,37.699406
GET,2.613706,file21698,0.000176
GET,2.630895,file20047,13.587308
GET,2.648173,file23167,0.003086
GET,2.667116,file20047,13.587308
GET,2.6832369,file30943,37.699406
GET,2.700652,file31877,0.000248
GET,2.720629,file20047,13.587308
GET,2.7377549,file1,275.607728
GET,2.7558989,file31877,0.000248
GET,2.772904,file30943,37.699406
GET,2.790295,file29839,0.000176
GET,2.806536,file20047,13.587308
GET,2.824957,file30943,37.699406
GET,2.845745,file29839,0.000176
GET,2.858523,file30943,37.699406
GET,2.876282,file31878,0.000176
GET,2.8941049,file31879,0.000176
GET,2.9098769,file31878,0.000176
GET,2.9298919,file31879,0.000176
GET,2.944904,file20047,13.587308
GET,2.962828,file30943,37.699406
GET,2.983452,file21707,0.000176
GET,3.000182,file20047,13.587308
GET,3.017355,file30943,37.699406
GET,3.0357749,file31880,0.000476
GET,3.058645,file30943,37.699406
GET,3.077911,file23186,0.000368
GET,3.093388,file31880,0.000476
GET,3.110101,file21707,0.000176
GET,3.129006,file30943,37.699406
GET,3.146075,file23186,0.000368
GET,3.161672,file20047,13.587308
GET,3.1796089,file20047,13.587308
GET,3.197057,file4,88.127592
GET,3.214637,file29845,0.000176
GET,3.234961,file29845,0.000176
GET,3.2523559,file30943,37.699406
GET,3.269996,file30943,37.699406
GET,3.287778,file30943,37.699406
GET,3.304729,file20047,13.587308
GET,3.3220609,file30943,37.699406
GET,3.339659,file21769,0.000176
GET,3.357463,file94,0.019616
GET,3.375291,file21769,0.000176
GET,3.3929549,file1927,9.768525
GET,3.414099,file20047,13.587308
GET,3.4327559,file94,0.019616
GET,3.4503189,file1927,9.768525
GET,3.4696489,file1927,9.768525
GET,3.486931,file1927,9.768525
GET,3.50437,file94,0.019616
GET,3.522176,file1927,9.768525
GET,3.539372,file27304,0.272094
GET,3.55792,file30943,37.699406
GET,3.575227,file27304,0.272094
GET,3.5919549,file31881,0.001136
GET,3.6089129,file20047,13.587308
GET,3.626121,file30943,37.699406
GET,3.643416,file27304,0.272094
GET,3.661423,file23201,0.000176
GET,3.678858,file31881,0.001136
GET,3.698065,file30943,37.699406
GET,3.7156219,file27304,0.272094
GET,3.7330429,file29857,0.000176
GET,3.750149,file27304,0.272094
GET,3.767312,file20047,13.587308
GET,3.785028,file30943,37.699406
GET,3.802534,file27304,0.272094
GET,3.819837,file29857,0.000176
GET,3.8367799,file21777,0.000176
GET,3.853974,file27304,0.272094
GET,3.871188,file21777,0.000176
GET,3.889878,file27304,0.272094
GET,3.909102,file27304,0.272094
GET,3.925909,file1,275.607728
GET,3.943337,file27304,0.272094
GET,3.961722,file23201,0.000176
GET,3.980104,file20047,13.587308
GET,3.998341,file30943,37.699406
GET,4.014878,file20047,13.587308
GET,4.032537,file30943,37.699406
GET,4.0494389,file30943,37.699406
GET,4.067816,file30943,37.699406
GET,4.085283,file20047,13.587308
GET,4.1024949,file30943,37.699406
GET,4.12023,file20047,13.587308
GET,4.1383719,file27304,0.272094
GET,4.156459,file30943,37.699406
GET,4.1744389,file30943,37.699406
GET,4.192933,file20788,0.000176
GET,4.251422,file20788,0.000176
GET,4.2624149,file27304,0.272094
GET,4.266713,file30943,37.699406
GET,4.271651,file27304,0.272094
GET,4.280813,file27304,0.272094
GET,4.2977999,file21781,0.000176
GET,4.314903,file20047,13.587308
GET,4.331926,file27304,0.272094
GET,4.3501559,file27304,0.272094
GET,4.36796,file31882,0.000176
GET,4.384855,file20047,13.587308
GET,4.401625,file29862,0.000248
GET,4.420548,file27304,0.272094
GET,4.437342,file31882,0.000176
GET,4.455017,file27304,0.272094
GET,4.473989,file27304,0.272094
GET,4.4953329,file21781,0.000176
GET,4.512444,file29862,0.000248
GET,4.530105,file30943,37.699406
